190010831,153761,waiting,Tue Feb 18 16:08:05 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011191,60000,waiting,Tue Feb 18 16:08:05 EST 2020,Mon Dec 31 11:00:00 EST 2018
190010716,48087,waiting,Tue Feb 18 16:08:05 EST 2020,Mon Dec 31 23:50:00 EST 2018
190010138,65195,answering,Tue Feb 18 16:10:09 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,153761,waiting,Tue Feb 18 16:08:05 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011191,60000,waiting,Tue Feb 18 16:08:05 EST 2020,Mon Dec 31 11:00:00 EST 2018
190010716,17552,answering,Tue Feb 18 16:08:53 EST 2020,Mon Dec 31 23:50:00 EST 2018
190010138,65195,answering,Tue Feb 18 16:10:09 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011191,60000,waiting,Tue Feb 18 16:08:05 EST 2020,Mon Dec 31 11:00:00 EST 2018
190010716,17552,answering,Tue Feb 18 16:08:53 EST 2020,Mon Dec 31 23:50:00 EST 2018
190010138,65195,answering,Tue Feb 18 16:10:09 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011191,17577,answering,Tue Feb 18 16:09:05 EST 2020,Mon Dec 31 11:00:00 EST 2018
190010716,17552,answering,Tue Feb 18 16:08:53 EST 2020,Mon Dec 31 23:50:00 EST 2018
190010138,65195,answering,Tue Feb 18 16:10:09 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011191,17577,answering,Tue Feb 18 16:09:05 EST 2020,Mon Dec 31 11:00:00 EST 2018
190010716,27297,handling,Tue Feb 18 16:09:11 EST 2020,Mon Dec 31 23:50:00 EST 2018
190010138,65195,answering,Tue Feb 18 16:10:09 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011191,192832,handling,Tue Feb 18 16:09:23 EST 2020,Mon Dec 31 11:00:00 EST 2018
190010716,27297,handling,Tue Feb 18 16:09:11 EST 2020,Mon Dec 31 23:50:00 EST 2018
190010138,65195,answering,Tue Feb 18 16:10:09 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011191,192832,handling,Tue Feb 18 16:09:23 EST 2020,Mon Dec 31 11:00:00 EST 2018
190010299,584,waiting,Tue Feb 18 16:09:38 EST 2020,Tue Jan 01 01:20:00 EST 2019
190010138,65195,answering,Tue Feb 18 16:10:09 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190010299,584,waiting,Tue Feb 18 16:09:38 EST 2020,Tue Jan 01 01:20:00 EST 2019
190010138,65195,answering,Tue Feb 18 16:10:09 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190010299,32065,answering,Tue Feb 18 16:09:39 EST 2020,Tue Jan 01 01:20:00 EST 2019
190010138,65195,answering,Tue Feb 18 16:10:09 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190010299,8830,handling,Tue Feb 18 16:10:11 EST 2020,Tue Jan 01 01:20:00 EST 2019
190010138,65195,answering,Tue Feb 18 16:10:09 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190010299,8830,handling,Tue Feb 18 16:10:11 EST 2020,Tue Jan 01 01:20:00 EST 2019
190010138,50734,handling,Tue Feb 18 16:11:14 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011172,103378,waiting,Tue Feb 18 16:10:19 EST 2020,Tue Jan 01 01:37:00 EST 2019
190010138,50734,handling,Tue Feb 18 16:11:14 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,95398,answering,Tue Feb 18 16:10:39 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011172,54692,answering,Tue Feb 18 16:12:03 EST 2020,Tue Jan 01 01:37:00 EST 2019
190010138,50734,handling,Tue Feb 18 16:11:14 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,60000,handling,Tue Feb 18 16:12:14 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011172,54692,answering,Tue Feb 18 16:12:03 EST 2020,Tue Jan 01 01:37:00 EST 2019
190010138,50734,handling,Tue Feb 18 16:11:14 EST 2020,Tue Jan 01 00:20:00 EST 2019
190010831,60000,handling,Tue Feb 18 16:12:14 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011172,54692,answering,Tue Feb 18 16:12:03 EST 2020,Tue Jan 01 01:37:00 EST 2019
190011777,109018,waiting,Tue Feb 18 16:12:05 EST 2020,Mon Dec 31 17:00:00 EST 2018
190010831,60000,handling,Tue Feb 18 16:12:14 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011172,99863,handling,Tue Feb 18 16:12:58 EST 2020,Tue Jan 01 01:37:00 EST 2019
190011777,109018,waiting,Tue Feb 18 16:12:05 EST 2020,Mon Dec 31 17:00:00 EST 2018
190010831,60000,handling,Tue Feb 18 16:12:14 EST 2020,Mon Jan 01 04:14:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011172,99863,handling,Tue Feb 18 16:12:58 EST 2020,Tue Jan 01 01:37:00 EST 2019
190011777,60000,answering,Tue Feb 18 16:13:54 EST 2020,Mon Dec 31 17:00:00 EST 2018
190011304,111220,waiting,Tue Feb 18 16:13:14 EST 2020,Sat Dec 29 03:30:00 EST 2018
190011054,60000,waiting,Tue Feb 18 16:12:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011172,99863,handling,Tue Feb 18 16:12:58 EST 2020,Tue Jan 01 01:37:00 EST 2019
190011777,60000,answering,Tue Feb 18 16:13:54 EST 2020,Mon Dec 31 17:00:00 EST 2018
190011304,111220,waiting,Tue Feb 18 16:13:14 EST 2020,Sat Dec 29 03:30:00 EST 2018
190011054,98112,answering,Tue Feb 18 16:13:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011172,99863,handling,Tue Feb 18 16:12:58 EST 2020,Tue Jan 01 01:37:00 EST 2019
190011777,60000,answering,Tue Feb 18 16:13:54 EST 2020,Mon Dec 31 17:00:00 EST 2018
190011304,111220,waiting,Tue Feb 18 16:13:14 EST 2020,Sat Dec 29 03:30:00 EST 2018
190011054,98112,answering,Tue Feb 18 16:13:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011357,70597,waiting,Tue Feb 18 16:14:37 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011777,60000,answering,Tue Feb 18 16:13:54 EST 2020,Mon Dec 31 17:00:00 EST 2018
190011304,131257,answering,Tue Feb 18 16:15:05 EST 2020,Sat Dec 29 03:30:00 EST 2018
190011054,98112,answering,Tue Feb 18 16:13:35 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011357,70597,waiting,Tue Feb 18 16:14:37 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011777,60000,answering,Tue Feb 18 16:13:54 EST 2020,Mon Dec 31 17:00:00 EST 2018
190011304,131257,answering,Tue Feb 18 16:15:05 EST 2020,Sat Dec 29 03:30:00 EST 2018
190011054,91773,handling,Tue Feb 18 16:15:14 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011357,70597,waiting,Tue Feb 18 16:14:37 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011777,60000,answering,Tue Feb 18 16:13:54 EST 2020,Mon Dec 31 17:00:00 EST 2018
190011304,131257,answering,Tue Feb 18 16:15:05 EST 2020,Sat Dec 29 03:30:00 EST 2018
190011054,91773,handling,Tue Feb 18 16:15:14 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011357,70597,waiting,Tue Feb 18 16:14:37 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011777,36222,handling,Tue Feb 18 16:14:54 EST 2020,Mon Dec 31 17:00:00 EST 2018
190011304,131257,answering,Tue Feb 18 16:15:05 EST 2020,Sat Dec 29 03:30:00 EST 2018
190011054,91773,handling,Tue Feb 18 16:15:14 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011357,86765,answering,Tue Feb 18 16:15:48 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011777,36222,handling,Tue Feb 18 16:14:54 EST 2020,Mon Dec 31 17:00:00 EST 2018
190011304,131257,answering,Tue Feb 18 16:15:05 EST 2020,Sat Dec 29 03:30:00 EST 2018
190011054,91773,handling,Tue Feb 18 16:15:14 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011357,86765,answering,Tue Feb 18 16:15:48 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011288,106111,waiting,Tue Feb 18 16:15:30 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011304,120915,handling,Tue Feb 18 16:17:17 EST 2020,Sat Dec 29 03:30:00 EST 2018
190011054,91773,handling,Tue Feb 18 16:15:14 EST 2020,Tue Jan 01 01:25:00 EST 2019
190011357,86765,answering,Tue Feb 18 16:15:48 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011288,106111,waiting,Tue Feb 18 16:15:30 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011304,120915,handling,Tue Feb 18 16:17:17 EST 2020,Sat Dec 29 03:30:00 EST 2018
190010905,89371,waiting,Tue Feb 18 16:16:45 EST 2020,Tue Jan 01 04:00:00 EST 2019
190011357,86765,answering,Tue Feb 18 16:15:48 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011288,106111,waiting,Tue Feb 18 16:15:30 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011304,120915,handling,Tue Feb 18 16:17:17 EST 2020,Sat Dec 29 03:30:00 EST 2018
190010905,89371,waiting,Tue Feb 18 16:16:45 EST 2020,Tue Jan 01 04:00:00 EST 2019
190011357,86765,answering,Tue Feb 18 16:15:48 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011288,60000,answering,Tue Feb 18 16:17:16 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011304,120915,handling,Tue Feb 18 16:17:17 EST 2020,Sat Dec 29 03:30:00 EST 2018
190010905,89371,waiting,Tue Feb 18 16:16:45 EST 2020,Tue Jan 01 04:00:00 EST 2019
190011357,25055,handling,Tue Feb 18 16:17:15 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011288,60000,answering,Tue Feb 18 16:17:16 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011304,120915,handling,Tue Feb 18 16:17:17 EST 2020,Sat Dec 29 03:30:00 EST 2018
190010905,39539,answering,Tue Feb 18 16:18:15 EST 2020,Tue Jan 01 04:00:00 EST 2019
190011357,25055,handling,Tue Feb 18 16:17:15 EST 2020,Tue Jan 01 01:00:00 EST 2019
190011288,60000,answering,Tue Feb 18 16:17:16 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011304,120915,handling,Tue Feb 18 16:17:17 EST 2020,Sat Dec 29 03:30:00 EST 2018
190010905,39539,answering,Tue Feb 18 16:18:15 EST 2020,Tue Jan 01 04:00:00 EST 2019
190011151,75247,waiting,Tue Feb 18 16:17:40 EST 2020,Tue Jan 01 09:20:00 EST 2019
190011288,60000,answering,Tue Feb 18 16:17:16 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011304,120915,handling,Tue Feb 18 16:17:17 EST 2020,Sat Dec 29 03:30:00 EST 2018
190010905,39539,answering,Tue Feb 18 16:18:15 EST 2020,Tue Jan 01 04:00:00 EST 2019
190011151,75247,waiting,Tue Feb 18 16:17:40 EST 2020,Tue Jan 01 09:20:00 EST 2019
190011288,84798,handling,Tue Feb 18 16:18:16 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011314,5784,waiting,Tue Feb 18 16:19:18 EST 2020,Tue Jan 01 10:04:00 EST 2019
190010905,39539,answering,Tue Feb 18 16:18:15 EST 2020,Tue Jan 01 04:00:00 EST 2019
190011151,75247,waiting,Tue Feb 18 16:17:40 EST 2020,Tue Jan 01 09:20:00 EST 2019
190011288,84798,handling,Tue Feb 18 16:18:16 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011314,5784,waiting,Tue Feb 18 16:19:18 EST 2020,Tue Jan 01 10:04:00 EST 2019
190010905,39539,answering,Tue Feb 18 16:18:15 EST 2020,Tue Jan 01 04:00:00 EST 2019
190011151,58763,answering,Tue Feb 18 16:18:55 EST 2020,Tue Jan 01 09:20:00 EST 2019
190011288,84798,handling,Tue Feb 18 16:18:16 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011314,5784,waiting,Tue Feb 18 16:19:18 EST 2020,Tue Jan 01 10:04:00 EST 2019
190010905,100333,handling,Tue Feb 18 16:18:54 EST 2020,Tue Jan 01 04:00:00 EST 2019
190011151,58763,answering,Tue Feb 18 16:18:55 EST 2020,Tue Jan 01 09:20:00 EST 2019
190011288,84798,handling,Tue Feb 18 16:18:16 EST 2020,Tue Jan 01 01:30:00 EST 2019
190011314,5784,waiting,Tue Feb 18 16:19:18 EST 2020,Tue Jan 01 10:04:00 EST 2019
190010905,100333,handling,Tue Feb 18 16:18:54 EST 2020,Tue Jan 01 04:00:00 EST 2019
190011151,58763,answering,Tue Feb 18 16:18:55 EST 2020,Tue Jan 01 09:20:00 EST 2019
190011541,38473,waiting,Tue Feb 18 16:19:41 EST 2020,Tue Jan 01 14:00:00 EST 2019
190011314,5784,waiting,Tue Feb 18 16:19:18 EST 2020,Tue Jan 01 10:04:00 EST 2019
190011619,77648,waiting,Tue Feb 18 16:20:35 EST 2020,Tue Jan 01 15:28:00 EST 2019
190011151,58763,answering,Tue Feb 18 16:18:55 EST 2020,Tue Jan 01 09:20:00 EST 2019
